"Mod name","Registry name","Item ID","Display name","Recipe name","Tags"
"Unknown","blockus:red_sandstone_brick_stairs",3248,"Red Sandstone Brick Stairs","extshape_blockus:red_sandstone_brick_stairs_from_vertical_stairs","minecraft:stairs"
"Unknown","blockus:red_sandstone_brick_wall",3249,"Red Sandstone Brick Wall","blockus:red_sandstone_brick_wall","minecraft:walls"
"Unknown","blockus:red_sandstone_brick_wall",3249,"Red Sandstone Brick Wall","blockus:red_sandstone_brick_wall_from_red_sandstone_bricks_stonecutting","minecraft:walls"
"Unknown","blockus:red_sandstone_brick_wall",3249,"Red Sandstone Brick Wall","blockus:red_sandstone_brick_wall_from_red_sandstone_stonecutting","minecraft:walls"
"Unknown","blockus:red_sandstone_bricks",3246,"Red Sandstone Bricks","blockus:red_sandstone_bricks_from_red_sandstone_stonecutting",""
"Unknown","blockus:red_sandstone_pillar",3254,"Red Sandstone Pillar","blockus:red_sandstone_pillar_from_red_sandstone_bricks_stonecutting",""
"Unknown","blockus:red_sandstone_pillar",3254,"Red Sandstone Pillar","blockus:red_sandstone_pillar_from_red_sandstone_stonecutting",""
"Unknown","blockus:red_shingles",4002,"Red Shingles","blockus:red_shingles",""
"Unknown","blockus:red_shingles",4002,"Red Shingles","blockus:red_shingles_from_red_terracotta_stonecutting",""
"Unknown","blockus:red_shingles",4002,"Red Shingles","blockus:red_shingles_stairs_from_shingles",""
"Unknown","blockus:red_shingles_slab",4003,"Red Shingles Slab","blockus:red_shingles_slab","minecraft:slabs"
"Unknown","blockus:red_shingles_slab",4003,"Red Shingles Slab","blockus:red_shingles_slab_from_red_shingles_stonecutting","minecraft:slabs"
"Unknown","blockus:red_shingles_slab",4003,"Red Shingles Slab","blockus:red_shingles_slab_from_red_terracotta_stonecutting","minecraft:slabs"
"Unknown","blockus:red_shingles_slab",4003,"Red Shingles Slab","blockus:red_shingles_slab_from_shingles_slab","minecraft:slabs"
"Unknown","blockus:red_shingles_slab",4003,"Red Shingles Slab","extshape_blockus:red_shingles_slab_from_vertical_slab","minecraft:slabs"
"Unknown","blockus:red_shingles_stairs",4004,"Red Shingles Stairs","blockus:red_shingles_stairs","minecraft:stairs"
"Unknown","blockus:red_shingles_stairs",4004,"Red Shingles Stairs","blockus:red_shingles_stairs_from_red_shingles_stonecutting","minecraft:stairs"
"Unknown","blockus:red_shingles_stairs",4004,"Red Shingles Stairs","blockus:red_shingles_stairs_from_red_terracotta_stonecutting","minecraft:stairs"
"Unknown","blockus:red_shingles_stairs",4004,"Red Shingles Stairs","blockus:red_shingles_stairs_from_shingles_stairs","minecraft:stairs"
"Unknown","blockus:red_shingles_stairs",4004,"Red Shingles Stairs","extshape_blockus:red_shingles_stairs_from_vertical_stairs","minecraft:stairs"
"Unknown","blockus:red_stone_brick_slab",3728,"Red Stone Brick Slab","blockus:red_stone_brick_slab","minecraft:slabs"
"Unknown","blockus:red_stone_brick_slab",3728,"Red Stone Brick Slab","blockus:red_stone_brick_slab_from_red_stone_bricks_stonecutting","minecraft:slabs"
"Unknown","blockus:red_stone_brick_slab",3728,"Red Stone Brick Slab","blockus:red_stone_brick_slab_from_stone_brick_slab","minecraft:slabs"
"Unknown","blockus:red_stone_brick_slab",3728,"Red Stone Brick Slab","extshape_blockus:red_stone_brick_slab_from_vertical_slab","minecraft:slabs"
"Unknown","blockus:red_stone_brick_stairs",3729,"Red Stone Brick Stairs","blockus:red_stone_brick_stairs","minecraft:stairs"
"Unknown","blockus:red_stone_brick_stairs",3729,"Red Stone Brick Stairs","blockus:red_stone_brick_stairs_from_red_stone_bricks_stonecutting","minecraft:stairs"
"Unknown","blockus:red_stone_brick_stairs",3729,"Red Stone Brick Stairs","blockus:red_stone_brick_stairs_from_stone_brick_stairs","minecraft:stairs"
"Unknown","blockus:red_stone_brick_stairs",3729,"Red Stone Brick Stairs","extshape_blockus:red_stone_brick_stairs_from_vertical_stairs","minecraft:stairs"
"Unknown","blockus:red_stone_brick_wall",3730,"Red Stone Brick Wall","blockus:red_stone_brick_wall","minecraft:walls"
"Unknown","blockus:red_stone_brick_wall",3730,"Red Stone Brick Wall","blockus:red_stone_brick_wall_from_red_stone_bricks_stonecutting","minecraft:walls"
"Unknown","blockus:red_stone_brick_wall",3730,"Red Stone Brick Wall","blockus:red_stone_brick_wall_from_stone_brick_wall","minecraft:walls"
"Unknown","blockus:red_stone_bricks",3727,"Red Stone Bricks","blockus:red_stone_bricks","blockus:stained_stone_bricks"
"Unknown","blockus:red_yellow_colored_tiles",4372,"Colored Tiles","blockus:red_yellow_colored_tiles",""
"Unknown","blockus:redstone_brick_slab",3617,"Redstone Brick Slab","blockus:redstone_brick_slab","minecraft:slabs"
"Unknown","blockus:redstone_brick_slab",3617,"Redstone Brick Slab","blockus:redstone_brick_slab_from_redstone_block_stonecutting","minecraft:slabs"
"Unknown","blockus:redstone_brick_slab",3617,"Redstone Brick Slab","blockus:redstone_brick_slab_from_redstone_bricks_stonecutting","minecraft:slabs"
"Unknown","blockus:redstone_brick_slab",3617,"Redstone Brick Slab","extshape_blockus:redstone_brick_slab_from_vertical_slab","minecraft:slabs"
"Unknown","blockus:redstone_brick_stairs",3618,"Redstone Brick Stairs","blockus:redstone_brick_stairs","minecraft:stairs"
"Unknown","blockus:redstone_brick_stairs",3618,"Redstone Brick Stairs","blockus:redstone_brick_stairs_from_redstone_block_stonecutting","minecraft:stairs"
"Unknown","blockus:redstone_brick_stairs",3618,"Redstone Brick Stairs","blockus:redstone_brick_stairs_from_redstone_bricks_stonecutting","minecraft:stairs"
"Unknown","blockus:redstone_brick_stairs",3618,"Redstone Brick Stairs","extshape_blockus:redstone_brick_stairs_from_vertical_stairs","minecraft:stairs"
"Unknown","blockus:redstone_brick_wall",3619,"Redstone Brick Wall","blockus:redstone_brick_wall","minecraft:walls"
"Unknown","blockus:redstone_brick_wall",3619,"Redstone Brick Wall","blockus:redstone_brick_wall_from_redstone_block_stonecutting","minecraft:walls"
"Unknown","blockus:redstone_brick_wall",3619,"Redstone Brick Wall","blockus:redstone_brick_wall_from_redstone_bricks_stonecutting","minecraft:walls"
"Unknown","blockus:redstone_bricks",3616,"Redstone Bricks","blockus:redstone_bricks",""
"Unknown","blockus:redstone_bricks",3616,"Redstone Bricks","blockus:redstone_bricks_from_redstone_block_stonecutting",""
"Unknown","blockus:redstone_lamp_lit",3882,"Lit Redstone Lamp","blockus:redstone_lamp_lit",""
"Unknown","blockus:redstone_lantern",4269,"Redstone Lantern","blockus:redstone_lantern",""
"Unknown","blockus:redstone_lantern_block",4270,"Redstone Lantern Block","blockus:redstone_lantern_block",""
"Unknown","blockus:redstone_o_lantern",4272,"Redstone o'Lantern","blockus:redstone_o_lantern",""
"Unknown","blockus:redstone_sand",4285,"Redstone Sand","blockus:redstone_sand",""
"Unknown","blockus:road_barrier",4275,"Road Barrier","blockus:road_barrier","blockus:barriers, minecraft:walls"
"Unknown","blockus:rotten_flesh_block",4282,"Block of Rotten Flesh","blockus:rotten_flesh_block",""
"Unknown","blockus:rough_basalt",2983,"Rough Basalt","blockus:rough_basalt",""
"Unknown","blockus:rough_basalt_slab",2984,"Rough Basalt Slab","blockus:rough_basalt_slab","minecraft:slabs"
"Unknown","blockus:rough_basalt_slab",2984,"Rough Basalt Slab","blockus:rough_basalt_slab_from_rough_basalt_stonecutting","minecraft:slabs"
"Unknown","blockus:rough_basalt_slab",2984,"Rough Basalt Slab","extshape_blockus:rough_basalt_slab_from_vertical_slab","minecraft:slabs"
"Unknown","blockus:rough_basalt_stairs",2985,"Rough Basalt Stairs","blockus:rough_basalt_stairs","minecraft:stairs"
"Unknown","blockus:rough_basalt_stairs",2985,"Rough Basalt Stairs","blockus:rough_basalt_stairs_from_rough_basalt_stonecutting","minecraft:stairs"
"Unknown","blockus:rough_basalt_stairs",2985,"Rough Basalt Stairs","extshape_blockus:rough_basalt_stairs_from_vertical_stairs","minecraft:stairs"
"Unknown","blockus:rough_red_sandstone",3243,"Rough Red Sandstone","blockus:rough_red_sandstone",""
"Unknown","blockus:rough_red_sandstone_slab",3244,"Rough Red Sandstone Slab","blockus:rough_red_sandstone_slab","minecraft:slabs"
"Unknown","blockus:rough_red_sandstone_slab",3244,"Rough Red Sandstone Slab","blockus:rough_red_sandstone_slab_from_rough_red_sandstone_stonecutting","minecraft:slabs"
"Unknown","blockus:rough_red_sandstone_slab",3244,"Rough Red Sandstone Slab","extshape_blockus:rough_red_sandstone_slab_from_vertical_slab","minecraft:slabs"
"Unknown","blockus:rough_red_sandstone_stairs",3245,"Rough Red Sandstone Stairs","blockus:rough_red_sandstone_stairs","minecraft:stairs"
"Unknown","blockus:rough_red_sandstone_stairs",3245,"Rough Red Sandstone Stairs","blockus:rough_red_sandstone_stairs_from_rough_red_sandstone_stonecutting","minecraft:stairs"
"Unknown","blockus:rough_red_sandstone_stairs",3245,"Rough Red Sandstone Stairs","extshape_blockus:rough_red_sandstone_stairs_from_vertical_stairs","minecraft:stairs"
"Unknown","blockus:rough_sandstone",3229,"Rough Sandstone","blockus:rough_sandstone",""
"Unknown","blockus:rough_sandstone_slab",3230,"Rough Sandstone Slab","blockus:rough_sandstone_slab","minecraft:slabs"
"Unknown","blockus:rough_sandstone_slab",3230,"Rough Sandstone Slab","blockus:rough_sandstone_slab_from_rough_sandstone_stonecutting","minecraft:slabs"
"Unknown","blockus:rough_sandstone_slab",3230,"Rough Sandstone Slab","extshape_blockus:rough_sandstone_slab_from_vertical_slab","minecraft:slabs"
"Unknown","blockus:rough_sandstone_stairs",3231,"Rough Sandstone Stairs","blockus:rough_sandstone_stairs","minecraft:stairs"
"Unknown","blockus:rough_sandstone_stairs",3231,"Rough Sandstone Stairs","blockus:rough_sandstone_stairs_from_rough_sandstone_stonecutting","minecraft:stairs"
"Unknown","blockus:rough_sandstone_stairs",3231,"Rough Sandstone Stairs","extshape_blockus:rough_sandstone_stairs_from_vertical_stairs","minecraft:stairs"
"Unknown","blockus:rough_soul_sandstone",3261,"Rough Soul Sandstone","blockus:rough_soul_sandstone",""
"Unknown","blockus:rough_soul_sandstone_slab",3262,"Rough Soul Sandstone Slab","blockus:rough_soul_sandstone_slab","minecraft:slabs"
"Unknown","blockus:rough_soul_sandstone_slab",3262,"Rough Soul Sandstone Slab","blockus:rough_soul_sandstone_slab_from_rough_soul_sandstone_stonecutting","minecraft:slabs"
"Unknown","blockus:rough_soul_sandstone_slab",3262,"Rough Soul Sandstone Slab","extshape_blockus:rough_soul_sandstone_slab_from_vertical_slab","minecraft:slabs"
"Unknown","blockus:rough_soul_sandstone_stairs",3263,"Rough Soul Sandstone Stairs","blockus:rough_soul_sandstone_stairs","minecraft:stairs"
"Unknown","blockus:rough_soul_sandstone_stairs",3263,"Rough Soul Sandstone Stairs","blockus:rough_soul_sandstone_stairs_from_rough_soul_sandstone_stonecutting","minecraft:stairs"
"Unknown","blockus:rough_soul_sandstone_stairs",3263,"Rough Soul Sandstone Stairs","extshape_blockus:rough_soul_sandstone_stairs_from_vertical_stairs","minecraft:stairs"
"Unknown","blockus:salmon_crate",3698,"Salmon Crate","blockus:salmon_crate",""
"Unknown","blockus:sandstone_brick_slab",3233,"Sandstone Brick Slab","blockus:sandstone_brick_slab","minecraft:slabs"
"Unknown","blockus:sandstone_brick_slab",3233,"Sandstone Brick Slab","blockus:sandstone_brick_slab_from_sandstone_bricks_stonecutting","minecraft:slabs"
"Unknown","blockus:sandstone_brick_slab",3233,"Sandstone Brick Slab","blockus:sandstone_brick_slab_from_sandstone_stonecutting","minecraft:slabs"
"Unknown","blockus:sandstone_brick_slab",3233,"Sandstone Brick Slab","extshape_blockus:sandstone_brick_slab_from_vertical_slab","minecraft:slabs"
"Unknown","blockus:sandstone_brick_stairs",3234,"Sandstone Brick Stairs","blockus:sandstone_brick_stairs","minecraft:stairs"
"Unknown","blockus:sandstone_brick_stairs",3234,"Sandstone Brick Stairs","blockus:sandstone_brick_stairs_from_sandstone_bricks_stonecutting","minecraft:stairs"
"Unknown","blockus:sandstone_brick_stairs",3234,"Sandstone Brick Stairs","blockus:sandstone_brick_stairs_from_sandstone_stonecutting","minecraft:stairs"
"Unknown","blockus:sandstone_brick_stairs",3234,"Sandstone Brick Stairs","extshape_blockus:sandstone_brick_stairs_from_vertical_stairs","minecraft:stairs"
"Unknown","blockus:sandstone_brick_wall",3235,"Sandstone Brick Wall","blockus:sandstone_brick_wall","minecraft:walls"
"Unknown","blockus:sandstone_brick_wall",3235,"Sandstone Brick Wall","blockus:sandstone_brick_wall_from_sandstone_bricks_stonecutting","minecraft:walls"
"Unknown","blockus:sandstone_brick_wall",3235,"Sandstone Brick Wall","blockus:sandstone_brick_wall_from_sandstone_stonecutting","minecraft:walls"
"Unknown","blockus:sandstone_bricks",3232,"Sandstone Bricks","blockus:sandstone_bricks_from_sandstone_stonecutting",""
"Unknown","blockus:sandstone_pillar",3240,"Sandstone Pillar","blockus:sandstone_pillar_from_sandstone_bricks_stonecutting",""
"Unknown","blockus:sandstone_pillar",3240,"Sandstone Pillar","blockus:sandstone_pillar_from_sandstone_stonecutting",""
"Unknown","blockus:sandy_brick_slab",3225,"Sandy Brick Slab","blockus:sandy_brick_slab","minecraft:slabs"
"Unknown","blockus:sandy_brick_slab",3225,"Sandy Brick Slab","blockus:sandy_brick_slab_from_sandy_bricks_stonecutting","minecraft:slabs"
"Unknown","blockus:sandy_brick_slab",3225,"Sandy Brick Slab","extshape_blockus:sandy_brick_slab_from_vertical_slab","minecraft:slabs"
"Unknown","blockus:sandy_brick_stairs",3226,"Sandy Brick Stairs","blockus:sandy_brick_stairs","minecraft:stairs"
"Unknown","blockus:sandy_brick_stairs",3226,"Sandy Brick Stairs","blockus:sandy_brick_stairs_from_sandy_bricks_stonecutting","minecraft:stairs"
"Unknown","blockus:sandy_brick_stairs",3226,"Sandy Brick Stairs","extshape_blockus:sandy_brick_stairs_from_vertical_stairs","minecraft:stairs"
"Unknown","blockus:sandy_brick_wall",3227,"Sandy Brick Wall","blockus:sandy_brick_wall","minecraft:walls"
"Unknown","blockus:sandy_brick_wall",3227,"Sandy Brick Wall","blockus:sandy_brick_wall_from_sandy_bricks_stonecutting","minecraft:walls"
"Unknown","blockus:sandy_bricks",3224,"Sandy Bricks","blockus:sandy_bricks",""
"Unknown","blockus:sculk_brick_slab",2950,"Sculk Brick Slab","blockus:sculk_brick_slab","minecraft:slabs"
"Unknown","blockus:sculk_brick_slab",2950,"Sculk Brick Slab","blockus:sculk_brick_slab_from_polished_sculk_stonecutting","minecraft:slabs"
"Unknown","blockus:sculk_brick_slab",2950,"Sculk Brick Slab","blockus:sculk_brick_slab_from_sculk_bricks_stonecutting","minecraft:slabs"
"Unknown","blockus:sculk_brick_slab",2950,"Sculk Brick Slab","blockus:sculk_brick_slab_from_sculk_stonecutting","minecraft:slabs"
"Unknown","blockus:sculk_brick_slab",2950,"Sculk Brick Slab","extshape_blockus:sculk_brick_slab_from_vertical_slab","minecraft:slabs"
"Unknown","blockus:sculk_brick_stairs",2951,"Sculk Brick Stairs","blockus:sculk_brick_stairs","minecraft:stairs"
"Unknown","blockus:sculk_brick_stairs",2951,"Sculk Brick Stairs","blockus:sculk_brick_stairs_from_polished_sculk_stonecutting","minecraft:stairs"
"Unknown","blockus:sculk_brick_stairs",2951,"Sculk Brick Stairs","blockus:sculk_brick_stairs_from_sculk_bricks_stonecutting","minecraft:stairs"
"Unknown","blockus:sculk_brick_stairs",2951,"Sculk Brick Stairs","blockus:sculk_brick_stairs_from_sculk_stonecutting","minecraft:stairs"
"Unknown","blockus:sculk_brick_stairs",2951,"Sculk Brick Stairs","extshape_blockus:sculk_brick_stairs_from_vertical_stairs","minecraft:stairs"
"Unknown","blockus:sculk_brick_wall",2952,"Sculk Brick Wall","blockus:sculk_brick_wall","minecraft:walls"
"Unknown","blockus:sculk_brick_wall",2952,"Sculk Brick Wall","blockus:sculk_brick_wall_from_polished_sculk_stonecutting","minecraft:walls"
"Unknown","blockus:sculk_brick_wall",2952,"Sculk Brick Wall","blockus:sculk_brick_wall_from_sculk_bricks_stonecutting","minecraft:walls"
"Unknown","blockus:sculk_brick_wall",2952,"Sculk Brick Wall","blockus:sculk_brick_wall_from_sculk_stonecutting","minecraft:walls"
"Unknown","blockus:sculk_bricks",2949,"Sculk Bricks","blockus:sculk_bricks",""
"Unknown","blockus:sculk_bricks",2949,"Sculk Bricks","blockus:sculk_bricks_from_polished_sculk_stonecutting",""
"Unknown","blockus:sculk_bricks",2949,"Sculk Bricks","blockus:sculk_bricks_from_sculk_stonecutting",""
"Unknown","blockus:sculk_pillar",2954,"Sculk Pillar","blockus:sculk_pillar_from_polished_sculk_stonecutting",""
"Unknown","blockus:sculk_pillar",2954,"Sculk Pillar","blockus:sculk_pillar_from_sculk_bricks_stonecutting",""
"Unknown","blockus:sculk_pillar",2954,"Sculk Pillar","blockus:sculk_pillar_from_sculk_stonecutting",""
"Unknown","blockus:shingles",3984,"Shingles","blockus:shingles",""
"Unknown","blockus:shingles",3984,"Shingles","blockus:shingles_from_terracotta_stonecutting",""
"Unknown","blockus:shingles_slab",3985,"Shingles Slab","blockus:shingles_slab","minecraft:slabs"
"Unknown","blockus:shingles_slab",3985,"Shingles Slab","blockus:shingles_slab_from_shingles_stonecutting","minecraft:slabs"
"Unknown","blockus:shingles_slab",3985,"Shingles Slab","blockus:shingles_slab_from_terracotta_stonecutting","minecraft:slabs"
"Unknown","blockus:shingles_slab",3985,"Shingles Slab","extshape_blockus:shingles_slab_from_vertical_slab","minecraft:slabs"
"Unknown","blockus:shingles_stairs",3986,"Shingles Stairs","blockus:shingles_stairs","minecraft:stairs"
"Unknown","blockus:shingles_stairs",3986,"Shingles Stairs","blockus:shingles_stairs_from_shingles_stonecutting","minecraft:stairs"
"Unknown","blockus:shingles_stairs",3986,"Shingles Stairs","blockus:shingles_stairs_from_terracotta_stonecutting","minecraft:stairs"
"Unknown","blockus:shingles_stairs",3986,"Shingles Stairs","extshape_blockus:shingles_stairs_from_vertical_stairs","minecraft:stairs"
"Unknown","blockus:small_bluestone_brick_slab",3065,"Small Bluestone Brick Slab","blockus:small_bluestone_brick_slab","minecraft:slabs"
"Unknown","blockus:small_bluestone_brick_slab",3065,"Small Bluestone Brick Slab","blockus:small_bluestone_brick_slab_from_bluestone_bricks_stonecutting","minecraft:slabs"
"Unknown","blockus:small_bluestone_brick_slab",3065,"Small Bluestone Brick Slab","blockus:small_bluestone_brick_slab_from_bluestone_stonecutting","minecraft:slabs"
"Unknown","blockus:small_bluestone_brick_slab",3065,"Small Bluestone Brick Slab","blockus:small_bluestone_brick_slab_from_polished_bluestone_stonecutting","minecraft:slabs"
