"Mod name","Registry name","Hardness","Resistance"
"Chipped","chipped:suspicious_oak_trapdoor","3,00","3,00"
"Chipped","chipped:suspicious_spruce_trapdoor","3,00","3,00"
"Chipped","chipped:suspicious_warped_trapdoor","3,00","3,00"
"Chipped","chipped:swampy_hay_block","0,50","0,50"
"Chipped","chipped:swampy_melon","1,00","1,00"
"Chipped","chipped:sweet_melon","1,00","1,00"
"Chipped","chipped:symbol_mud","0,50","0,50"
"Chipped","chipped:symbol_mud_bricks","1,50","3,00"
"Chipped","chipped:symbol_packed_mud","1,00","3,00"
"Chipped","chipped:symbolic_mud_bricks_pillar","1,50","3,00"
"Chipped","chipped:symbolic_mud_pillar","0,50","0,50"
"Chipped","chipped:symbolic_packed_mud_pillar","1,00","3,00"
"Chipped","chipped:tall_lantern","3,50","3,50"
"Chipped","chipped:tall_shroomy_nether_sprouts","0,00","0,00"
"Chipped","chipped:tall_soul_lantern","3,50","3,50"
"Chipped","chipped:tar_sand","0,50","0,50"
"Chipped","chipped:terracotta_bricks","1,25","4,20"
"Chipped","chipped:terracotta_column","1,25","4,20"
"Chipped","chipped:terracotta_pillar","1,25","4,20"
"Chipped","chipped:terracotta_tile","1,25","4,20"
"Chipped","chipped:terracotta_tiles","1,25","4,20"
"Chipped","chipped:thicc_vine","0,20","0,20"
"Chipped","chipped:thick_cobweb_floor","4,00","4,00"
"Chipped","chipped:thick_inlayed_amethyst_block","1,50","1,50"
"Chipped","chipped:thick_inlayed_ancient_debris","30,00","1200,00"
"Chipped","chipped:thick_inlayed_andesite","1,50","6,00"
"Chipped","chipped:thick_inlayed_basalt","1,25","4,20"
"Chipped","chipped:thick_inlayed_blackstone","1,50","6,00"
"Chipped","chipped:thick_inlayed_blue_ice","2,80","2,80"
"Chipped","chipped:thick_inlayed_borderless_bricks","2,00","6,00"
"Chipped","chipped:thick_inlayed_bricks","2,00","6,00"
"Chipped","chipped:thick_inlayed_calcite","0,75","0,75"
"Chipped","chipped:thick_inlayed_clay","0,60","0,60"
"Chipped","chipped:thick_inlayed_coal_block","5,00","6,00"
"Chipped","chipped:thick_inlayed_cobblestone","2,00","6,00"
"Chipped","chipped:thick_inlayed_crying_obsidian","50,00","1200,00"
"Chipped","chipped:thick_inlayed_dark_prismarine","1,50","6,00"
"Chipped","chipped:thick_inlayed_deepslate","3,00","6,00"
"Chipped","chipped:thick_inlayed_diorite","1,50","6,00"
"Chipped","chipped:thick_inlayed_dirt","0,50","0,50"
"Chipped","chipped:thick_inlayed_dripstone_block","1,50","1,00"
"Chipped","chipped:thick_inlayed_end_stone","3,00","9,00"
"Chipped","chipped:thick_inlayed_gilded_blackstone","1,50","6,00"
"Chipped","chipped:thick_inlayed_glowstone","0,30","0,30"
"Chipped","chipped:thick_inlayed_granite","1,50","6,00"
"Chipped","chipped:thick_inlayed_ice","0,50","0,50"
"Chipped","chipped:thick_inlayed_lapis_block","3,00","3,00"
"Chipped","chipped:thick_inlayed_lodestone","3,50","3,50"
"Chipped","chipped:thick_inlayed_magma_block","0,50","0,50"
"Chipped","chipped:thick_inlayed_mossy_cobblestone","2,00","6,00"
"Chipped","chipped:thick_inlayed_mossy_stone_bricks","1,50","6,00"
"Chipped","chipped:thick_inlayed_mud","0,50","0,50"
"Chipped","chipped:thick_inlayed_mud_bricks","1,50","3,00"
"Chipped","chipped:thick_inlayed_nether_bricks","2,00","6,00"
"Chipped","chipped:thick_inlayed_netherrack","0,40","0,40"
"Chipped","chipped:thick_inlayed_obsidian","50,00","1200,00"
"Chipped","chipped:thick_inlayed_packed_ice","0,50","0,50"
"Chipped","chipped:thick_inlayed_packed_mud","1,00","3,00"
"Chipped","chipped:thick_inlayed_prismarine","1,50","6,00"
"Chipped","chipped:thick_inlayed_purpur_block","1,50","6,00"
"Chipped","chipped:thick_inlayed_quartz_block","0,80","0,80"
"Chipped","chipped:thick_inlayed_raw_copper_block","5,00","6,00"
"Chipped","chipped:thick_inlayed_raw_gold_block","5,00","6,00"
"Chipped","chipped:thick_inlayed_raw_iron_block","5,00","6,00"
"Chipped","chipped:thick_inlayed_red_nether_bricks","2,00","6,00"
"Chipped","chipped:thick_inlayed_red_sandstone","0,80","0,80"
"Chipped","chipped:thick_inlayed_redstone_block","5,00","6,00"
"Chipped","chipped:thick_inlayed_redstone_lamp","0,30","0,30"
"Chipped","chipped:thick_inlayed_sandstone","0,80","0,80"
"Chipped","chipped:thick_inlayed_sea_lantern","0,30","0,30"
"Chipped","chipped:thick_inlayed_shroomlight","1,00","1,00"
"Chipped","chipped:thick_inlayed_smooth_stone","2,00","6,00"
"Chipped","chipped:thick_inlayed_snow_block","0,20","0,20"
"Chipped","chipped:thick_inlayed_stone","1,50","6,00"
"Chipped","chipped:thick_inlayed_tuff","1,50","6,00"
"Chipped","chipped:thick_white_inlayed_redstone_lamp","0,30","0,30"
"Chipped","chipped:thin_acacia_planks","2,00","3,00"
"Chipped","chipped:thin_bamboo_planks","2,00","3,00"
"Chipped","chipped:thin_birch_planks","2,00","3,00"
"Chipped","chipped:thin_cherry_planks","2,00","3,00"
"Chipped","chipped:thin_crimson_planks","2,00","3,00"
"Chipped","chipped:thin_dark_oak_planks","2,00","3,00"
"Chipped","chipped:thin_jungle_planks","2,00","3,00"
"Chipped","chipped:thin_mangrove_planks","2,00","3,00"
"Chipped","chipped:thin_mangrove_roots","0,70","0,70"
"Chipped","chipped:thin_nether_sprouts","0,00","0,00"
"Chipped","chipped:thin_oak_planks","2,00","3,00"
"Chipped","chipped:thin_spruce_planks","2,00","3,00"
"Chipped","chipped:thin_vine","0,20","0,20"
"Chipped","chipped:thin_warped_planks","2,00","3,00"
"Chipped","chipped:thorned_iron_bars","5,00","6,00"
"Chipped","chipped:tied_bamboo_planks","2,00","3,00"
"Chipped","chipped:tile_windowed_acacia_door","3,00","3,00"
"Chipped","chipped:tile_windowed_bamboo_door","3,00","3,00"
"Chipped","chipped:tile_windowed_birch_door","3,00","3,00"
"Chipped","chipped:tile_windowed_cherry_door","3,00","3,00"
"Chipped","chipped:tile_windowed_crimson_door","3,00","3,00"
"Chipped","chipped:tile_windowed_dark_oak_door","3,00","3,00"
"Chipped","chipped:tile_windowed_jungle_door","3,00","3,00"
"Chipped","chipped:tile_windowed_mangrove_door","3,00","3,00"
"Chipped","chipped:tile_windowed_oak_door","3,00","3,00"
"Chipped","chipped:tile_windowed_spruce_door","3,00","3,00"
"Chipped","chipped:tile_windowed_warped_door","3,00","3,00"
"Chipped","chipped:tiled_acacia_door","3,00","3,00"
"Chipped","chipped:tiled_acacia_planks","2,00","3,00"
"Chipped","chipped:tiled_amethyst_block","1,50","1,50"
"Chipped","chipped:tiled_amethyst_block_column","1,50","1,50"
"Chipped","chipped:tiled_ancient_debris","30,00","1200,00"
"Chipped","chipped:tiled_ancient_debris_column","30,00","1200,00"
"Chipped","chipped:tiled_andesite","1,50","6,00"
"Chipped","chipped:tiled_andesite_column","1,50","6,00"
"Chipped","chipped:tiled_bamboo_door","3,00","3,00"
"Chipped","chipped:tiled_bamboo_planks","2,00","3,00"
"Chipped","chipped:tiled_basalt","1,25","4,20"
"Chipped","chipped:tiled_basalt_column","1,25","4,20"
"Chipped","chipped:tiled_birch_door","3,00","3,00"
"Chipped","chipped:tiled_birch_planks","2,00","3,00"
"Chipped","chipped:tiled_black_carpet","0,10","0,10"
"Chipped","chipped:tiled_black_stained_glass","0,30","0,30"
"Chipped","chipped:tiled_black_stained_glass_pane","0,30","0,30"
"Chipped","chipped:tiled_black_wool","0,80","0,80"
"Chipped","chipped:tiled_blackstone","1,50","6,00"
"Chipped","chipped:tiled_blackstone_column","1,50","6,00"
"Chipped","chipped:tiled_blue_carpet","0,10","0,10"
"Chipped","chipped:tiled_blue_ice","2,80","2,80"
"Chipped","chipped:tiled_blue_ice_column","2,80","2,80"
"Chipped","chipped:tiled_blue_stained_glass","0,30","0,30"
"Chipped","chipped:tiled_blue_stained_glass_pane","0,30","0,30"
"Chipped","chipped:tiled_blue_wool","0,80","0,80"
"Chipped","chipped:tiled_bone_block","2,00","2,00"
"Chipped","chipped:tiled_bordered_amethyst_block","1,50","1,50"
"Chipped","chipped:tiled_bordered_ancient_debris","30,00","1200,00"
"Chipped","chipped:tiled_bordered_andesite","1,50","6,00"
"Chipped","chipped:tiled_bordered_basalt","1,25","4,20"
"Chipped","chipped:tiled_bordered_blackstone","1,50","6,00"
"Chipped","chipped:tiled_bordered_blue_ice","2,80","2,80"
"Chipped","chipped:tiled_bordered_borderless_bricks","2,00","6,00"
"Chipped","chipped:tiled_bordered_bricks","2,00","6,00"
"Chipped","chipped:tiled_bordered_calcite","0,75","0,75"
"Chipped","chipped:tiled_bordered_clay","0,60","0,60"
"Chipped","chipped:tiled_bordered_coal_block","5,00","6,00"
"Chipped","chipped:tiled_bordered_cobblestone","2,00","6,00"
"Chipped","chipped:tiled_bordered_crying_obsidian","50,00","1200,00"
"Chipped","chipped:tiled_bordered_dark_prismarine","1,50","6,00"
"Chipped","chipped:tiled_bordered_deepslate","3,00","6,00"
"Chipped","chipped:tiled_bordered_diorite","1,50","6,00"
"Chipped","chipped:tiled_bordered_dirt","0,50","0,50"
"Chipped","chipped:tiled_bordered_dripstone_block","1,50","1,00"
"Chipped","chipped:tiled_bordered_end_stone","3,00","9,00"
"Chipped","chipped:tiled_bordered_gilded_blackstone","1,50","6,00"
"Chipped","chipped:tiled_bordered_granite","1,50","6,00"
"Chipped","chipped:tiled_bordered_ice","0,50","0,50"
"Chipped","chipped:tiled_bordered_lapis_block","3,00","3,00"
"Chipped","chipped:tiled_bordered_lodestone","3,50","3,50"
"Chipped","chipped:tiled_bordered_magma_block","0,50","0,50"
"Chipped","chipped:tiled_bordered_mossy_cobblestone","2,00","6,00"
"Chipped","chipped:tiled_bordered_mossy_stone_bricks","1,50","6,00"
"Chipped","chipped:tiled_bordered_mud","0,50","0,50"
"Chipped","chipped:tiled_bordered_mud_bricks","1,50","3,00"
"Chipped","chipped:tiled_bordered_nether_bricks","2,00","6,00"
"Chipped","chipped:tiled_bordered_netherrack","0,40","0,40"
"Chipped","chipped:tiled_bordered_obsidian","50,00","1200,00"
"Chipped","chipped:tiled_bordered_packed_ice","0,50","0,50"
"Chipped","chipped:tiled_bordered_packed_mud","1,00","3,00"
"Chipped","chipped:tiled_bordered_prismarine","1,50","6,00"
"Chipped","chipped:tiled_bordered_purpur_block","1,50","6,00"
"Chipped","chipped:tiled_bordered_quartz_block","0,80","0,80"
"Chipped","chipped:tiled_bordered_raw_copper_block","5,00","6,00"
"Chipped","chipped:tiled_bordered_raw_gold_block","5,00","6,00"
"Chipped","chipped:tiled_bordered_raw_iron_block","5,00","6,00"
"Chipped","chipped:tiled_bordered_red_nether_bricks","2,00","6,00"
"Chipped","chipped:tiled_bordered_red_sandstone","0,80","0,80"
"Chipped","chipped:tiled_bordered_redstone_block","5,00","6,00"
"Chipped","chipped:tiled_bordered_sandstone","0,80","0,80"
"Chipped","chipped:tiled_bordered_smooth_stone","2,00","6,00"
"Chipped","chipped:tiled_bordered_snow_block","0,20","0,20"
"Chipped","chipped:tiled_bordered_stone","1,50","6,00"
"Chipped","chipped:tiled_bordered_tuff","1,50","6,00"
"Chipped","chipped:tiled_borderless_bricks","2,00","6,00"
"Chipped","chipped:tiled_borderless_bricks_column","2,00","6,00"
"Chipped","chipped:tiled_bricks","2,00","6,00"
"Chipped","chipped:tiled_bricks_column","2,00","6,00"
"Chipped","chipped:tiled_brown_carpet","0,10","0,10"
"Chipped","chipped:tiled_brown_stained_glass","0,30","0,30"
"Chipped","chipped:tiled_brown_stained_glass_pane","0,30","0,30"
"Chipped","chipped:tiled_brown_wool","0,80","0,80"
"Chipped","chipped:tiled_calcite","0,75","0,75"
"Chipped","chipped:tiled_calcite_column","0,75","0,75"
"Chipped","chipped:tiled_cherry_door","3,00","3,00"
"Chipped","chipped:tiled_cherry_planks","2,00","3,00"
"Chipped","chipped:tiled_clay","0,60","0,60"
"Chipped","chipped:tiled_clay_column","0,60","0,60"
"Chipped","chipped:tiled_coal_block","5,00","6,00"
"Chipped","chipped:tiled_coal_block_column","5,00","6,00"
"Chipped","chipped:tiled_cobblestone","2,00","6,00"
"Chipped","chipped:tiled_cobblestone_column","2,00","6,00"
"Chipped","chipped:tiled_crimson_door","3,00","3,00"
"Chipped","chipped:tiled_crimson_planks","2,00","3,00"
"Chipped","chipped:tiled_crying_obsidian","50,00","1200,00"
"Chipped","chipped:tiled_crying_obsidian_column","50,00","1200,00"
"Chipped","chipped:tiled_cyan_carpet","0,10","0,10"
"Chipped","chipped:tiled_cyan_stained_glass","0,30","0,30"
"Chipped","chipped:tiled_cyan_stained_glass_pane","0,30","0,30"
"Chipped","chipped:tiled_cyan_wool","0,80","0,80"
"Chipped","chipped:tiled_dark_oak_door","3,00","3,00"
"Chipped","chipped:tiled_dark_oak_planks","2,00","3,00"
"Chipped","chipped:tiled_dark_prismarine","1,50","6,00"
"Chipped","chipped:tiled_dark_prismarine_column","1,50","6,00"
"Chipped","chipped:tiled_deepslate","3,00","6,00"
"Chipped","chipped:tiled_deepslate_column","3,00","6,00"
"Chipped","chipped:tiled_diorite","1,50","6,00"
"Chipped","chipped:tiled_diorite_column","1,50","6,00"
"Chipped","chipped:tiled_dirt","0,50","0,50"
"Chipped","chipped:tiled_dirt_column","0,50","0,50"
"Chipped","chipped:tiled_dripstone_block","1,50","1,00"
"Chipped","chipped:tiled_dripstone_block_column","1,50","1,00"
"Chipped","chipped:tiled_end_stone","3,00","9,00"
"Chipped","chipped:tiled_end_stone_column","3,00","9,00"
"Chipped","chipped:tiled_gilded_blackstone","1,50","6,00"
"Chipped","chipped:tiled_gilded_blackstone_column","1,50","6,00"
"Chipped","chipped:tiled_glowstone_pillar","0,30","0,30"
"Chipped","chipped:tiled_granite","1,50","6,00"
"Chipped","chipped:tiled_granite_column","1,50","6,00"
"Chipped","chipped:tiled_gray_carpet","0,10","0,10"
"Chipped","chipped:tiled_gray_stained_glass","0,30","0,30"
"Chipped","chipped:tiled_gray_stained_glass_pane","0,30","0,30"
"Chipped","chipped:tiled_gray_wool","0,80","0,80"
"Chipped","chipped:tiled_green_carpet","0,10","0,10"
"Chipped","chipped:tiled_green_stained_glass","0,30","0,30"
"Chipped","chipped:tiled_green_stained_glass_pane","0,30","0,30"
"Chipped","chipped:tiled_green_wool","0,80","0,80"
"Chipped","chipped:tiled_ice","0,50","0,50"
"Chipped","chipped:tiled_ice_column","0,50","0,50"
"Chipped","chipped:tiled_jungle_door","3,00","3,00"
"Chipped","chipped:tiled_jungle_planks","2,00","3,00"
"Chipped","chipped:tiled_lapis_block","3,00","3,00"
"Chipped","chipped:tiled_lapis_block_column","3,00","3,00"
"Chipped","chipped:tiled_light_blue_carpet","0,10","0,10"
"Chipped","chipped:tiled_light_blue_stained_glass","0,30","0,30"
"Chipped","chipped:tiled_light_blue_stained_glass_pane","0,30","0,30"
"Chipped","chipped:tiled_light_blue_wool","0,80","0,80"
"Chipped","chipped:tiled_light_gray_carpet","0,10","0,10"
"Chipped","chipped:tiled_light_gray_stained_glass","0,30","0,30"
"Chipped","chipped:tiled_light_gray_stained_glass_pane","0,30","0,30"
"Chipped","chipped:tiled_light_gray_wool","0,80","0,80"
"Chipped","chipped:tiled_lime_carpet","0,10","0,10"
"Chipped","chipped:tiled_lime_stained_glass","0,30","0,30"
"Chipped","chipped:tiled_lime_stained_glass_pane","0,30","0,30"
"Chipped","chipped:tiled_lime_wool","0,80","0,80"
"Chipped","chipped:tiled_lodestone","3,50","3,50"
"Chipped","chipped:tiled_lodestone_column","3,50","3,50"
"Chipped","chipped:tiled_magenta_carpet","0,10","0,10"
"Chipped","chipped:tiled_magenta_stained_glass","0,30","0,30"
"Chipped","chipped:tiled_magenta_stained_glass_pane","0,30","0,30"
"Chipped","chipped:tiled_magenta_wool","0,80","0,80"
"Chipped","chipped:tiled_magma_block","0,50","0,50"
"Chipped","chipped:tiled_magma_block_column","0,50","0,50"
"Chipped","chipped:tiled_mangrove_planks","2,00","3,00"
"Chipped","chipped:tiled_mossy_cobblestone","2,00","6,00"
"Chipped","chipped:tiled_mossy_cobblestone_column","2,00","6,00"
"Chipped","chipped:tiled_mossy_stone_bricks","1,50","6,00"
"Chipped","chipped:tiled_mossy_stone_bricks_column","1,50","6,00"
"Chipped","chipped:tiled_mud_bricks","0,50","0,50"
"Chipped","chipped:tiled_mud_bricks_bricks","1,50","3,00"
"Chipped","chipped:tiled_mud_bricks_column","1,50","3,00"
"Chipped","chipped:tiled_mud_column","0,50","0,50"
"Chipped","chipped:tiled_nether_bricks","2,00","6,00"
"Chipped","chipped:tiled_nether_bricks_column","2,00","6,00"
"Chipped","chipped:tiled_netherrack","0,40","0,40"
"Chipped","chipped:tiled_netherrack_column","0,40","0,40"
"Chipped","chipped:tiled_oak_door","3,00","3,00"
"Chipped","chipped:tiled_oak_planks","2,00","3,00"
"Chipped","chipped:tiled_obsidian","50,00","1200,00"
"Chipped","chipped:tiled_obsidian_column","50,00","1200,00"
"Chipped","chipped:tiled_orange_carpet","0,10","0,10"
"Chipped","chipped:tiled_orange_stained_glass","0,30","0,30"
"Chipped","chipped:tiled_orange_stained_glass_pane","0,30","0,30"
"Chipped","chipped:tiled_orange_wool","0,80","0,80"
"Chipped","chipped:tiled_packed_ice","0,50","0,50"
"Chipped","chipped:tiled_packed_ice_column","0,50","0,50"
"Chipped","chipped:tiled_packed_mud_bricks","1,00","3,00"
"Chipped","chipped:tiled_packed_mud_column","1,00","3,00"
"Chipped","chipped:tiled_pink_carpet","0,10","0,10"
"Chipped","chipped:tiled_pink_stained_glass","0,30","0,30"
"Chipped","chipped:tiled_pink_stained_glass_pane","0,30","0,30"
"Chipped","chipped:tiled_pink_wool","0,80","0,80"
"Chipped","chipped:tiled_prismarine","1,50","6,00"
"Chipped","chipped:tiled_prismarine_column","1,50","6,00"
"Chipped","chipped:tiled_purple_carpet","0,10","0,10"
"Chipped","chipped:tiled_purple_stained_glass","0,30","0,30"
"Chipped","chipped:tiled_purple_stained_glass_pane","0,30","0,30"
"Chipped","chipped:tiled_purple_wool","0,80","0,80"
"Chipped","chipped:tiled_purpur_block","1,50","6,00"
"Chipped","chipped:tiled_purpur_block_column","1,50","6,00"
"Chipped","chipped:tiled_quartz_block","0,80","0,80"
"Chipped","chipped:tiled_quartz_block_column","0,80","0,80"
"Chipped","chipped:tiled_raw_copper_block","5,00","6,00"
"Chipped","chipped:tiled_raw_copper_block_column","5,00","6,00"
"Chipped","chipped:tiled_raw_gold_block","5,00","6,00"
"Chipped","chipped:tiled_raw_gold_block_column","5,00","6,00"
"Chipped","chipped:tiled_raw_iron_block","5,00","6,00"
"Chipped","chipped:tiled_raw_iron_block_column","5,00","6,00"
"Chipped","chipped:tiled_red_carpet","0,10","0,10"
"Chipped","chipped:tiled_red_nether_bricks","2,00","6,00"
"Chipped","chipped:tiled_red_nether_bricks_column","2,00","6,00"
"Chipped","chipped:tiled_red_sandstone","0,80","0,80"
"Chipped","chipped:tiled_red_sandstone_column","0,80","0,80"
"Chipped","chipped:tiled_red_stained_glass","0,30","0,30"
"Chipped","chipped:tiled_red_stained_glass_pane","0,30","0,30"
"Chipped","chipped:tiled_red_wool","0,80","0,80"
"Chipped","chipped:tiled_redstone_block","5,00","6,00"
"Chipped","chipped:tiled_redstone_block_column","5,00","6,00"
"Chipped","chipped:tiled_sandstone","0,80","0,80"
