"ID","Name","Description","Parent"
"blockus:recipes/building_blocks/prismarine_tile_slab","blockus:recipes/building_blocks/prismarine_tile_slab","<null>","minecraft:recipes/root"
"blockus:recipes/building_blocks/prismarine_tile_slab_from_prismarine_tiles_stonecutting","blockus:recipes/building_blocks/prismarine_tile_slab_from_prismarine_tiles_stonecutting","<null>","minecraft:recipes/root"
"blockus:recipes/building_blocks/prismarine_tile_stairs","blockus:recipes/building_blocks/prismarine_tile_stairs","<null>","minecraft:recipes/root"
"blockus:recipes/building_blocks/prismarine_tile_stairs_from_prismarine_tiles_stonecutting","blockus:recipes/building_blocks/prismarine_tile_stairs_from_prismarine_tiles_stonecutting","<null>","minecraft:recipes/root"
"blockus:recipes/building_blocks/prismarine_tile_wall_from_prismarine_tiles_stonecutting","blockus:recipes/building_blocks/prismarine_tile_wall_from_prismarine_tiles_stonecutting","<null>","minecraft:recipes/root"
"blockus:recipes/building_blocks/prismarine_tiles","blockus:recipes/building_blocks/prismarine_tiles","<null>","minecraft:recipes/root"
"blockus:recipes/building_blocks/pufferfish_crate","blockus:recipes/building_blocks/pufferfish_crate","<null>","minecraft:recipes/root"
"blockus:recipes/building_blocks/purple_asphalt","blockus:recipes/building_blocks/purple_asphalt","<null>","minecraft:recipes/root"
"blockus:recipes/building_blocks/purple_asphalt_slab","blockus:recipes/building_blocks/purple_asphalt_slab","<null>","minecraft:recipes/root"
"blockus:recipes/building_blocks/purple_asphalt_slab_from_asphalt_slab","blockus:recipes/building_blocks/purple_asphalt_slab_from_asphalt_slab","<null>","minecraft:recipes/root"
"blockus:recipes/building_blocks/purple_asphalt_slab_from_purple_asphalt_stonecutting","blockus:recipes/building_blocks/purple_asphalt_slab_from_purple_asphalt_stonecutting","<null>","minecraft:recipes/root"
"blockus:recipes/building_blocks/purple_asphalt_stairs","blockus:recipes/building_blocks/purple_asphalt_stairs","<null>","minecraft:recipes/root"
"blockus:recipes/building_blocks/purple_asphalt_stairs_from_asphalt_stairs","blockus:recipes/building_blocks/purple_asphalt_stairs_from_asphalt_stairs","<null>","minecraft:recipes/root"
"blockus:recipes/building_blocks/purple_asphalt_stairs_from_purple_asphalt_stonecutting","blockus:recipes/building_blocks/purple_asphalt_stairs_from_purple_asphalt_stonecutting","<null>","minecraft:recipes/root"
"blockus:recipes/building_blocks/purple_beveled_glass","blockus:recipes/building_blocks/purple_beveled_glass","<null>","minecraft:recipes/root"
"blockus:recipes/building_blocks/purple_beveled_glass_from_beveled_glass","blockus:recipes/building_blocks/purple_beveled_glass_from_beveled_glass","<null>","minecraft:recipes/root"
"blockus:recipes/building_blocks/purple_beveled_glass_from_beveled_glass_pane","blockus:recipes/building_blocks/purple_beveled_glass_from_beveled_glass_pane","<null>","minecraft:recipes/root"
"blockus:recipes/building_blocks/purple_beveled_glass_pane","blockus:recipes/building_blocks/purple_beveled_glass_pane","<null>","minecraft:recipes/root"
"blockus:recipes/building_blocks/purple_brown_colored_tiles","blockus:recipes/building_blocks/purple_brown_colored_tiles","<null>","minecraft:recipes/root"
"blockus:recipes/building_blocks/purple_colored_tiles","blockus:recipes/building_blocks/purple_colored_tiles","<null>","minecraft:recipes/root"
"blockus:recipes/building_blocks/purple_colored_tiles_from_purple_concrete_stonecutting","blockus:recipes/building_blocks/purple_colored_tiles_from_purple_concrete_stonecutting","<null>","minecraft:recipes/root"
"blockus:recipes/building_blocks/purple_concrete_brick_slab_from_purple_concrete_bricks_stonecutting","blockus:recipes/building_blocks/purple_concrete_brick_slab_from_purple_concrete_bricks_stonecutting","<null>","minecraft:recipes/root"
"blockus:recipes/building_blocks/purple_concrete_brick_slab_from_purple_concrete_stonecutting","blockus:recipes/building_blocks/purple_concrete_brick_slab_from_purple_concrete_stonecutting","<null>","minecraft:recipes/root"
"blockus:recipes/building_blocks/purple_concrete_brick_stairs_from_purple_concrete_bricks_stonecutting","blockus:recipes/building_blocks/purple_concrete_brick_stairs_from_purple_concrete_bricks_stonecutting","<null>","minecraft:recipes/root"
"blockus:recipes/building_blocks/purple_concrete_brick_stairs_from_purple_concrete_stonecutting","blockus:recipes/building_blocks/purple_concrete_brick_stairs_from_purple_concrete_stonecutting","<null>","minecraft:recipes/root"
"blockus:recipes/building_blocks/purple_concrete_brick_wall_from_purple_concrete_bricks_stonecutting","blockus:recipes/building_blocks/purple_concrete_brick_wall_from_purple_concrete_bricks_stonecutting","<null>","minecraft:recipes/root"
"blockus:recipes/building_blocks/purple_concrete_brick_wall_from_purple_concrete_stonecutting","blockus:recipes/building_blocks/purple_concrete_brick_wall_from_purple_concrete_stonecutting","<null>","minecraft:recipes/root"
"blockus:recipes/building_blocks/purple_concrete_bricks","blockus:recipes/building_blocks/purple_concrete_bricks","<null>","minecraft:recipes/root"
"blockus:recipes/building_blocks/purple_concrete_bricks_from_purple_concrete_stonecutting","blockus:recipes/building_blocks/purple_concrete_bricks_from_purple_concrete_stonecutting","<null>","minecraft:recipes/root"
"blockus:recipes/building_blocks/purple_concrete_pillar_from_purple_concrete_bricks_stonecutting","blockus:recipes/building_blocks/purple_concrete_pillar_from_purple_concrete_bricks_stonecutting","<null>","minecraft:recipes/root"
"blockus:recipes/building_blocks/purple_concrete_pillar_from_purple_concrete_stonecutting","blockus:recipes/building_blocks/purple_concrete_pillar_from_purple_concrete_stonecutting","<null>","minecraft:recipes/root"
"blockus:recipes/building_blocks/purple_cyan_colored_tiles","blockus:recipes/building_blocks/purple_cyan_colored_tiles","<null>","minecraft:recipes/root"
"blockus:recipes/building_blocks/purple_futurneo_block","blockus:recipes/building_blocks/purple_futurneo_block","<null>","minecraft:recipes/root"
"blockus:recipes/building_blocks/purple_gingham_wool","blockus:recipes/building_blocks/purple_gingham_wool","<null>","minecraft:recipes/root"
"blockus:recipes/building_blocks/purple_gingham_wool_slab","blockus:recipes/building_blocks/purple_gingham_wool_slab","<null>","minecraft:recipes/root"
"blockus:recipes/building_blocks/purple_gingham_wool_stairs","blockus:recipes/building_blocks/purple_gingham_wool_stairs","<null>","minecraft:recipes/root"
"blockus:recipes/building_blocks/purple_glazed_terracotta_pillar","blockus:recipes/building_blocks/purple_glazed_terracotta_pillar","<null>","minecraft:recipes/root"
"blockus:recipes/building_blocks/purple_glazed_terracotta_pillar_from_purple_glazed_terracotta_stonecutting","blockus:recipes/building_blocks/purple_glazed_terracotta_pillar_from_purple_glazed_terracotta_stonecutting","<null>","minecraft:recipes/root"
"blockus:recipes/building_blocks/purple_gray_colored_tiles","blockus:recipes/building_blocks/purple_gray_colored_tiles","<null>","minecraft:recipes/root"
"blockus:recipes/building_blocks/purple_light_gray_colored_tiles","blockus:recipes/building_blocks/purple_light_gray_colored_tiles","<null>","minecraft:recipes/root"
"blockus:recipes/building_blocks/purple_magenta_colored_tiles","blockus:recipes/building_blocks/purple_magenta_colored_tiles","<null>","minecraft:recipes/root"
"blockus:recipes/building_blocks/purple_neon","blockus:recipes/building_blocks/purple_neon","<null>","minecraft:recipes/root"
"blockus:recipes/building_blocks/purple_orange_colored_tiles","blockus:recipes/building_blocks/purple_orange_colored_tiles","<null>","minecraft:recipes/root"
"blockus:recipes/building_blocks/purple_patterned_carpet_from_purple_carpet","blockus:recipes/building_blocks/purple_patterned_carpet_from_purple_carpet","<null>","minecraft:recipes/root"
"blockus:recipes/building_blocks/purple_patterned_wool","blockus:recipes/building_blocks/purple_patterned_wool","<null>","minecraft:recipes/root"
"blockus:recipes/building_blocks/purple_patterned_wool_slab","blockus:recipes/building_blocks/purple_patterned_wool_slab","<null>","minecraft:recipes/root"
"blockus:recipes/building_blocks/purple_patterned_wool_stairs","blockus:recipes/building_blocks/purple_patterned_wool_stairs","<null>","minecraft:recipes/root"
"blockus:recipes/building_blocks/purple_redstone_lamp","blockus:recipes/building_blocks/purple_redstone_lamp","<null>","minecraft:recipes/root"
"blockus:recipes/building_blocks/purple_redstone_lamp_alt","blockus:recipes/building_blocks/purple_redstone_lamp_alt","<null>","minecraft:recipes/root"
"blockus:recipes/building_blocks/purple_redstone_lamp_lit","blockus:recipes/building_blocks/purple_redstone_lamp_lit","<null>","minecraft:recipes/root"
"blockus:recipes/building_blocks/purple_shingles","blockus:recipes/building_blocks/purple_shingles","<null>","minecraft:recipes/root"
"blockus:recipes/building_blocks/purple_shingles_from_purple_terracotta_stonecutting","blockus:recipes/building_blocks/purple_shingles_from_purple_terracotta_stonecutting","<null>","minecraft:recipes/root"
"blockus:recipes/building_blocks/purple_shingles_slab","blockus:recipes/building_blocks/purple_shingles_slab","<null>","minecraft:recipes/root"
"blockus:recipes/building_blocks/purple_shingles_slab_from_purple_shingles_stonecutting","blockus:recipes/building_blocks/purple_shingles_slab_from_purple_shingles_stonecutting","<null>","minecraft:recipes/root"
"blockus:recipes/building_blocks/purple_shingles_slab_from_purple_terracotta_stonecutting","blockus:recipes/building_blocks/purple_shingles_slab_from_purple_terracotta_stonecutting","<null>","minecraft:recipes/root"
"blockus:recipes/building_blocks/purple_shingles_slab_from_shingles_slab","blockus:recipes/building_blocks/purple_shingles_slab_from_shingles_slab","<null>","minecraft:recipes/root"
"blockus:recipes/building_blocks/purple_shingles_stairs","blockus:recipes/building_blocks/purple_shingles_stairs","<null>","minecraft:recipes/root"
"blockus:recipes/building_blocks/purple_shingles_stairs_from_purple_shingles_stonecutting","blockus:recipes/building_blocks/purple_shingles_stairs_from_purple_shingles_stonecutting","<null>","minecraft:recipes/root"
"blockus:recipes/building_blocks/purple_shingles_stairs_from_purple_terracotta_stonecutting","blockus:recipes/building_blocks/purple_shingles_stairs_from_purple_terracotta_stonecutting","<null>","minecraft:recipes/root"
"blockus:recipes/building_blocks/purple_shingles_stairs_from_shingles","blockus:recipes/building_blocks/purple_shingles_stairs_from_shingles","<null>","minecraft:recipes/root"
"blockus:recipes/building_blocks/purple_shingles_stairs_from_shingles_stairs","blockus:recipes/building_blocks/purple_shingles_stairs_from_shingles_stairs","<null>","minecraft:recipes/root"
"blockus:recipes/building_blocks/purple_stone_brick_slab","blockus:recipes/building_blocks/purple_stone_brick_slab","<null>","minecraft:recipes/root"
"blockus:recipes/building_blocks/purple_stone_brick_slab_from_purple_stone_bricks_stonecutting","blockus:recipes/building_blocks/purple_stone_brick_slab_from_purple_stone_bricks_stonecutting","<null>","minecraft:recipes/root"
"blockus:recipes/building_blocks/purple_stone_brick_slab_from_stone_brick_slab","blockus:recipes/building_blocks/purple_stone_brick_slab_from_stone_brick_slab","<null>","minecraft:recipes/root"
"blockus:recipes/building_blocks/purple_stone_brick_stairs","blockus:recipes/building_blocks/purple_stone_brick_stairs","<null>","minecraft:recipes/root"
"blockus:recipes/building_blocks/purple_stone_brick_stairs_from_purple_stone_bricks_stonecutting","blockus:recipes/building_blocks/purple_stone_brick_stairs_from_purple_stone_bricks_stonecutting","<null>","minecraft:recipes/root"
"blockus:recipes/building_blocks/purple_stone_brick_stairs_from_stone_brick_stairs","blockus:recipes/building_blocks/purple_stone_brick_stairs_from_stone_brick_stairs","<null>","minecraft:recipes/root"
"blockus:recipes/building_blocks/purple_stone_brick_wall_from_purple_stone_bricks_stonecutting","blockus:recipes/building_blocks/purple_stone_brick_wall_from_purple_stone_bricks_stonecutting","<null>","minecraft:recipes/root"
"blockus:recipes/building_blocks/purple_stone_brick_wall_from_stone_brick_wall","blockus:recipes/building_blocks/purple_stone_brick_wall_from_stone_brick_wall","<null>","minecraft:recipes/root"
"blockus:recipes/building_blocks/purple_stone_bricks","blockus:recipes/building_blocks/purple_stone_bricks","<null>","minecraft:recipes/root"
"blockus:recipes/building_blocks/purpur_brick_slab","blockus:recipes/building_blocks/purpur_brick_slab","<null>","minecraft:recipes/root"
"blockus:recipes/building_blocks/purpur_brick_slab_from_polished_purpur_stonecutting","blockus:recipes/building_blocks/purpur_brick_slab_from_polished_purpur_stonecutting","<null>","minecraft:recipes/root"
"blockus:recipes/building_blocks/purpur_brick_slab_from_purpur_block_stonecutting","blockus:recipes/building_blocks/purpur_brick_slab_from_purpur_block_stonecutting","<null>","minecraft:recipes/root"
"blockus:recipes/building_blocks/purpur_brick_slab_from_purpur_bricks_stonecutting","blockus:recipes/building_blocks/purpur_brick_slab_from_purpur_bricks_stonecutting","<null>","minecraft:recipes/root"
"blockus:recipes/building_blocks/purpur_brick_stairs","blockus:recipes/building_blocks/purpur_brick_stairs","<null>","minecraft:recipes/root"
"blockus:recipes/building_blocks/purpur_brick_stairs_from_polished_purpur_stonecutting","blockus:recipes/building_blocks/purpur_brick_stairs_from_polished_purpur_stonecutting","<null>","minecraft:recipes/root"
